full_date,time,am/pm,week_day,day,month,year,kwh
2014-07-28,02,AM,Monday,28,Jul,2014,0.566
2014-07-28,03,AM,Monday,28,Jul,2014,0.389
2014-07-28,04,AM,Monday,28,Jul,2014,0.403
2014-07-28,05,AM,Monday,28,Jul,2014,2.402
2014-07-28,06,AM,Monday,28,Jul,2014,2.765
2014-07-28,07,AM,Monday,28,Jul,2014,2.052
2014-07-28,08,AM,Monday,28,Jul,2014,1.027
2014-07-28,09,AM,Monday,28,Jul,2014,0.828
2014-07-28,10,AM,Monday,28,Jul,2014,1.018
2014-07-28,11,AM,Monday,28,Jul,2014,1.104
2014-07-28,12,AM,Monday,28,Jul,2014,0.626
2014-07-28,01,PM,Monday,28,Jul,2014,0.979
2014-07-28,02,PM,Monday,28,Jul,2014,0.835
2014-07-28,03,PM,Monday,28,Jul,2014,0.787
2014-07-28,04,PM,Monday,28,Jul,2014,0.787
2014-07-28,05,PM,Monday,28,Jul,2014,3.151
2014-07-28,06,PM,Monday,28,Jul,2014,3.595
2014-07-28,07,PM,Monday,28,Jul,2014,5.011
2014-07-28,08,PM,Monday,28,Jul,2014,4.032
2014-07-28,09,PM,Monday,28,Jul,2014,1.555
2014-07-28,10,PM,Monday,28,Jul,2014,1.212
2014-07-28,11,PM,Monday,28,Jul,2014,1.308
2014-07-28,12,PM,Monday,28,Jul,2014,1.32
2014-07-29,01,AM,Tuesday,29,Jul,2014,0.576
2014-07-29,02,AM,Tuesday,29,Jul,2014,0.509
2014-07-29,03,AM,Tuesday,29,Jul,2014,0.408
2014-07-29,04,AM,Tuesday,29,Jul,2014,0.542
2014-07-29,05,AM,Tuesday,29,Jul,2014,2.666
2014-07-29,06,AM,Tuesday,29,Jul,2014,3.226
2014-07-29,07,AM,Tuesday,29,Jul,2014,1.922
2014-07-29,08,AM,Tuesday,29,Jul,2014,0.941
2014-07-29,09,AM,Tuesday,29,Jul,2014,0.727
2014-07-29,10,AM,Tuesday,29,Jul,2014,0.912
2014-07-29,11,AM,Tuesday,29,Jul,2014,1.20
2014-07-29,12,AM,Tuesday,29,Jul,2014,0.842
2014-07-29,01,PM,Tuesday,29,Jul,2014,0.806
2014-07-29,02,PM,Tuesday,29,Jul,2014,0.797
2014-07-29,03,PM,Tuesday,29,Jul,2014,1.018
2014-07-29,04,PM,Tuesday,29,Jul,2014,0.826
2014-07-29,05,PM,Tuesday,29,Jul,2014,2.964
2014-07-29,06,PM,Tuesday,29,Jul,2014,3.427
2014-07-29,07,PM,Tuesday,29,Jul,2014,4.536
2014-07-29,08,PM,Tuesday,29,Jul,2014,3.955
2014-07-29,09,PM,Tuesday,29,Jul,2014,1.397
2014-07-29,10,PM,Tuesday,29,Jul,2014,1.152
2014-07-29,11,PM,Tuesday,29,Jul,2014,1.176
2014-07-29,12,PM,Tuesday,29,Jul,2014,1.068
2014-07-30,01,AM,Wednesday,30,Jul,2014,0.538
2014-07-30,02,AM,Wednesday,30,Jul,2014,0.413
2014-07-30,03,AM,Wednesday,30,Jul,2014,0.542
2014-07-30,04,AM,Wednesday,30,Jul,2014,0.523
2014-07-30,05,AM,Wednesday,30,Jul,2014,2.746
2014-07-30,06,AM,Wednesday,30,Jul,2014,3.312
2014-07-30,07,AM,Wednesday,30,Jul,2014,1.944
2014-07-30,08,AM,Wednesday,30,Jul,2014,1.094
2014-07-30,09,AM,Wednesday,30,Jul,2014,0.778
2014-07-30,10,AM,Wednesday,30,Jul,2014,0.902
2014-07-30,11,AM,Wednesday,30,Jul,2014,0.96
2014-07-30,12,AM,Wednesday,30,Jul,2014,0.828
2014-07-30,01,PM,Wednesday,30,Jul,2014,0.816
2014-07-30,02,PM,Wednesday,30,Jul,2014,0.989
2014-07-30,03,PM,Wednesday,30,Jul,2014,1.133
2014-07-30,04,PM,Wednesday,30,Jul,2014,0.912
2014-07-30,05,PM,Wednesday,30,Jul,2014,3.401
2014-07-30,06,PM,Wednesday,30,Jul,2014,3.998
2014-07-30,07,PM,Wednesday,30,Jul,2014,5.054
2014-07-30,08,PM,Wednesday,30,Jul,2014,3.418
2014-07-30,09,PM,Wednesday,30,Jul,2014,1.282
2014-07-30,10,PM,Wednesday,30,Jul,2014,1.224
2014-07-30,11,PM,Wednesday,30,Jul,2014,1.428
2014-07-30,12,PM,Wednesday,30,Jul,2014,1.404
2014-07-31,01,AM,Thursday,31,Jul,2014,0.413
2014-07-31,02,AM,Thursday,31,Jul,2014,0.389
2014-07-31,03,AM,Thursday,31,Jul,2014,0.528
2014-07-31,04,AM,Thursday,31,Jul,2014,0.456
2014-07-31,05,AM,Thursday,31,Jul,2014,2.35
2014-07-31,06,AM,Thursday,31,Jul,2014,2.966
2014-07-31,07,AM,Thursday,31,Jul,2014,1.901
2014-07-31,08,AM,Thursday,31,Jul,2014,0.893
2014-07-31,09,AM,Thursday,31,Jul,2014,0.634
2014-07-31,10,AM,Thursday,31,Jul,2014,0.941
2014-07-31,11,AM,Thursday,31,Jul,2014,0.972
2014-07-31,12,AM,Thursday,31,Jul,2014,0.648
2014-07-31,01,PM,Thursday,31,Jul,2014,1.152
2014-07-31,02,PM,Thursday,31,Jul,2014,0.778
2014-07-31,03,PM,Thursday,31,Jul,2014,0.989
2014-07-31,04,PM,Thursday,31,Jul,2014,0.874
2014-07-31,05,PM,Thursday,31,Jul,2014,2.777
2014-07-31,06,PM,Thursday,31,Jul,2014,3.494
2014-07-31,07,PM,Thursday,31,Jul,2014,3.974
2014-07-31,08,PM,Thursday,31,Jul,2014,3.11
2014-07-31,09,PM,Thursday,31,Jul,2014,1.382
2014-07-31,10,PM,Thursday,31,Jul,2014,1.392
2014-07-31,11,PM,Thursday,31,Jul,2014,1.356
2014-07-31,12,PM,Thursday,31,Jul,2014,1.044
2014-08-01,01,AM,Friday,01,Aug,2014,0.266
2014-08-01,02,AM,Friday,01,Aug,2014,0.218
2014-08-01,03,AM,Friday,01,Aug,2014,0.264
2014-08-01,04,AM,Friday,01,Aug,2014,0.194
2014-08-01,05,AM,Friday,01,Aug,2014,1.307
2014-08-01,06,AM,Friday,01,Aug,2014,1.483
2014-08-01,07,AM,Friday,01,Aug,2014,1.112
2014-08-01,08,AM,Friday,01,Aug,2014,0.418
2014-08-01,09,AM,Friday,01,Aug,2014,0.382
2014-08-01,10,AM,Friday,01,Aug,2014,0.475
2014-08-01,11,AM,Friday,01,Aug,2014,0.534
2014-08-01,12,AM,Friday,01,Aug,2014,0.342
2014-08-01,01,PM,Friday,01,Aug,2014,0.494
2014-08-01,02,PM,Friday,01,Aug,2014,0.49
2014-08-01,03,PM,Friday,01,Aug,2014,0.384
2014-08-01,04,PM,Friday,01,Aug,2014,0.509
2014-08-01,05,PM,Friday,01,Aug,2014,1.685
2014-08-01,06,PM,Friday,01,Aug,2014,1.848
2014-08-01,07,PM,Friday,01,Aug,2014,2.462
2014-08-01,08,PM,Friday,01,Aug,2014,1.805
2014-08-01,09,PM,Friday,01,Aug,2014,0.557
2014-08-01,10,PM,Friday,01,Aug,2014,0.764
2014-08-01,11,PM,Friday,01,Aug,2014,1.176
2014-08-01,12,PM,Friday,01,Aug,2014,0.528
2014-08-02,01,AM,Saturday,02,Aug,2014,0.335
2014-08-02,02,AM,Saturday,02,Aug,2014,0.335
2014-08-02,03,AM,Saturday,02,Aug,2014,0.367
2014-08-02,04,AM,Saturday,02,Aug,2014,0.421
2014-08-02,05,AM,Saturday,02,Aug,2014,0.40
2014-08-02,06,AM,Saturday,02,Aug,2014,0.97
2014-08-02,07,AM,Saturday,02,Aug,2014,1.31
2014-08-02,08,AM,Saturday,02,Aug,2014,1.326
2014-08-02,09,AM,Saturday,02,Aug,2014,1.134
2014-08-02,10,AM,Saturday,02,Aug,2014,0.727
2014-08-02,11,AM,Saturday,02,Aug,2014,0.828
2014-08-02,12,AM,Saturday,02,Aug,2014,0.97
2014-08-02,01,PM,Saturday,02,Aug,2014,0.648
2014-08-02,02,PM,Saturday,02,Aug,2014,0.979
2014-08-02,03,PM,Saturday,02,Aug,2014,1.123
2014-08-02,04,PM,Saturday,02,Aug,2014,1.264
2014-08-02,05,PM,Saturday,02,Aug,2014,1.199
2014-08-02,06,PM,Saturday,02,Aug,2014,2.009
2014-08-02,07,PM,Saturday,02,Aug,2014,1.814
2014-08-02,08,PM,Saturday,02,Aug,2014,2.57
2014-08-02,09,PM,Saturday,02,Aug,2014,0.461
2014-08-02,10,PM,Saturday,02,Aug,2014,0.451
2014-08-02,11,PM,Saturday,02,Aug,2014,1.224
2014-08-02,12,PM,Saturday,02,Aug,2014,0.799
2014-08-03,01,AM,Sunday,03,Aug,2014,0.346
2014-08-03,02,AM,Sunday,03,Aug,2014,0.374
2014-08-03,03,AM,Sunday,03,Aug,2014,0.356
2014-08-03,04,AM,Sunday,03,Aug,2014,0.421
2014-08-03,05,AM,Sunday,03,Aug,2014,0.432
2014-08-03,06,AM,Sunday,03,Aug,2014,0.912
2014-08-03,07,AM,Sunday,03,Aug,2014,1.714
2014-08-03,08,AM,Sunday,03,Aug,2014,1.607
2014-08-03,09,AM,Sunday,03,Aug,2014,1.123
2014-08-03,10,AM,Sunday,03,Aug,2014,0.677
2014-08-03,11,AM,Sunday,03,Aug,2014,0.828
2014-08-03,12,AM,Sunday,03,Aug,2014,0.816
2014-08-03,01,PM,Sunday,03,Aug,2014,0.814
2014-08-03,02,PM,Sunday,03,Aug,2014,0.95
2014-08-03,03,PM,Sunday,03,Aug,2014,1.188
2014-08-03,04,PM,Sunday,03,Aug,2014,1.015
2014-08-03,05,PM,Sunday,03,Aug,2014,1.004
2014-08-03,06,PM,Sunday,03,Aug,2014,2.138
2014-08-03,07,PM,Sunday,03,Aug,2014,1.879
2014-08-03,08,PM,Sunday,03,Aug,2014,1.901
2014-08-03,09,PM,Sunday,03,Aug,2014,0.756
2014-08-03,10,PM,Sunday,03,Aug,2014,0.486
2014-08-03,11,PM,Sunday,03,Aug,2014,0.618
2014-08-03,12,PM,Sunday,03,Aug,2014,0.698
2014-08-04,01,AM,Monday,04,Aug,2014,0.242
2014-08-04,02,AM,Monday,04,Aug,2014,0.286
2014-08-04,03,AM,Monday,04,Aug,2014,0.226
2014-08-04,04,AM,Monday,04,Aug,2014,0.245
2014-08-04,05,AM,Monday,04,Aug,2014,1.386
2014-08-04,06,AM,Monday,04,Aug,2014,1.368
2014-08-04,07,AM,Monday,04,Aug,2014,1.123
2014-08-04,08,AM,Monday,04,Aug,2014,0.432
2014-08-04,09,AM,Monday,04,Aug,2014,0.317
2014-08-04,10,AM,Monday,04,Aug,2014,0.398
2014-08-04,11,AM,Monday,04,Aug,2014,0.708
2014-08-04,12,AM,Monday,04,Aug,2014,0.342
2014-08-04,01,PM,Monday,04,Aug,2014,0.523
2014-08-04,02,PM,Monday,04,Aug,2014,0.538
2014-08-04,03,PM,Monday,04,Aug,2014,0.456
2014-08-04,04,PM,Monday,04,Aug,2014,0.47
2014-08-04,05,PM,Monday,04,Aug,2014,1.825
2014-08-04,06,PM,Monday,04,Aug,2014,1.596
2014-08-04,07,PM,Monday,04,Aug,2014,2.052
2014-08-04,08,PM,Monday,04,Aug,2014,1.978
2014-08-04,09,PM,Monday,04,Aug,2014,0.662
2014-08-04,10,PM,Monday,04,Aug,2014,0.582
2014-08-04,11,PM,Monday,04,Aug,2014,0.66
2014-08-04,12,PM,Monday,04,Aug,2014,0.576
2014-08-05,01,AM,Tuesday,05,Aug,2014,0.233
2014-08-05,02,AM,Tuesday,05,Aug,2014,0.206
2014-08-05,03,AM,Tuesday,05,Aug,2014,0.197
2014-08-05,04,AM,Tuesday,05,Aug,2014,0.192
2014-08-05,05,AM,Tuesday,05,Aug,2014,1.254
2014-08-05,06,AM,Tuesday,05,Aug,2014,1.296
2014-08-05,07,AM,Tuesday,05,Aug,2014,0.907
2014-08-05,08,AM,Tuesday,05,Aug,2014,0.48
2014-08-05,09,AM,Tuesday,05,Aug,2014,0.364
2014-08-05,10,AM,Tuesday,05,Aug,2014,0.446
2014-08-05,11,AM,Tuesday,05,Aug,2014,0.576
2014-08-05,12,AM,Tuesday,05,Aug,2014,0.385
2014-08-05,01,PM,Tuesday,05,Aug,2014,0.542
2014-08-05,02,PM,Tuesday,05,Aug,2014,0.432
2014-08-05,03,PM,Tuesday,05,Aug,2014,0.47
2014-08-05,04,PM,Tuesday,05,Aug,2014,0.557
2014-08-05,05,PM,Tuesday,05,Aug,2014,1.326
2014-08-05,06,PM,Tuesday,05,Aug,2014,1.344
2014-08-05,07,PM,Tuesday,05,Aug,2014,2.376
2014-08-05,08,PM,Tuesday,05,Aug,2014,1.882
2014-08-05,09,PM,Tuesday,05,Aug,2014,0.655
2014-08-05,10,PM,Tuesday,05,Aug,2014,0.714
2014-08-05,11,PM,Tuesday,05,Aug,2014,0.57
2014-08-05,12,PM,Tuesday,05,Aug,2014,0.492
2014-08-06,01,AM,Wednesday,06,Aug,2014,0.25
2014-08-06,02,AM,Wednesday,06,Aug,2014,0.211
2014-08-06,03,AM,Wednesday,06,Aug,2014,0.214
2014-08-06,04,AM,Wednesday,06,Aug,2014,0.283
2014-08-06,05,AM,Wednesday,06,Aug,2014,1.201
2014-08-06,06,AM,Wednesday,06,Aug,2014,1.57
2014-08-06,07,AM,Wednesday,06,Aug,2014,0.918
2014-08-06,08,AM,Wednesday,06,Aug,2014,0.418
2014-08-06,09,AM,Wednesday,06,Aug,2014,0.378
2014-08-06,10,AM,Wednesday,06,Aug,2014,0.562
2014-08-06,11,AM,Wednesday,06,Aug,2014,0.594
2014-08-06,12,AM,Wednesday,06,Aug,2014,0.346
2014-08-06,01,PM,Wednesday,06,Aug,2014,0.562
2014-08-06,02,PM,Wednesday,06,Aug,2014,0.499
2014-08-06,03,PM,Wednesday,06,Aug,2014,0.538
2014-08-06,04,PM,Wednesday,06,Aug,2014,0.451
2014-08-06,05,PM,Wednesday,06,Aug,2014,1.357
2014-08-06,06,PM,Wednesday,06,Aug,2014,1.663
2014-08-06,07,PM,Wednesday,06,Aug,2014,2.009
2014-08-06,08,PM,Wednesday,06,Aug,2014,1.997
2014-08-06,09,PM,Wednesday,06,Aug,2014,0.821
2014-08-06,10,PM,Wednesday,06,Aug,2014,0.63
2014-08-06,11,PM,Wednesday,06,Aug,2014,0.534
2014-08-06,12,PM,Wednesday,06,Aug,2014,0.498
2014-08-07,01,AM,Thursday,07,Aug,2014,0.254
2014-08-07,02,AM,Thursday,07,Aug,2014,0.25
2014-08-07,03,AM,Thursday,07,Aug,2014,0.286
2014-08-07,04,AM,Thursday,07,Aug,2014,0.242
2014-08-07,05,AM,Thursday,07,Aug,2014,1.386
2014-08-07,06,AM,Thursday,07,Aug,2014,1.339
2014-08-07,07,AM,Thursday,07,Aug,2014,1.015
2014-08-07,08,AM,Thursday,07,Aug,2014,0.533
2014-08-07,09,AM,Thursday,07,Aug,2014,0.31
2014-08-07,10,AM,Thursday,07,Aug,2014,0.504
2014-08-07,11,AM,Thursday,07,Aug,2014,0.57
2014-08-07,12,AM,Thursday,07,Aug,2014,0.364
2014-08-07,01,PM,Thursday,07,Aug,2014,0.499
2014-08-07,02,PM,Thursday,07,Aug,2014,0.446
2014-08-07,03,PM,Thursday,07,Aug,2014,0.533
2014-08-07,04,PM,Thursday,07,Aug,2014,0.466
2014-08-07,05,PM,Thursday,07,Aug,2014,1.326
2014-08-07,06,PM,Thursday,07,Aug,2014,1.478
2014-08-07,07,PM,Thursday,07,Aug,2014,2.268
2014-08-07,08,PM,Thursday,07,Aug,2014,2.17
2014-08-07,09,PM,Thursday,07,Aug,2014,0.785
2014-08-07,10,PM,Thursday,07,Aug,2014,0.642
2014-08-07,11,PM,Thursday,07,Aug,2014,0.69
2014-08-07,12,PM,Thursday,07,Aug,2014,0.618
2014-08-08,01,AM,Friday,08,Aug,2014,0.216
2014-08-08,02,AM,Friday,08,Aug,2014,0.204
2014-08-08,03,AM,Friday,08,Aug,2014,0.276
2014-08-08,04,AM,Friday,08,Aug,2014,0.252
2014-08-08,05,AM,Friday,08,Aug,2014,1.412
2014-08-08,06,AM,Friday,08,Aug,2014,1.728
2014-08-08,07,AM,Friday,08,Aug,2014,1.253
2014-08-08,08,AM,Friday,08,Aug,2014,0.394
2014-08-08,09,AM,Friday,08,Aug,2014,0.428
2014-08-08,10,AM,Friday,08,Aug,2014,0.533
2014-08-08,11,AM,Friday,08,Aug,2014,0.636
2014-08-08,12,AM,Friday,08,Aug,2014,0.367
2014-08-08,01,PM,Friday,08,Aug,2014,0.547
2014-08-08,02,PM,Friday,08,Aug,2014,0.509
2014-08-08,03,PM,Friday,08,Aug,2014,0.403
2014-08-08,04,PM,Friday,08,Aug,2014,0.461
2014-08-08,05,PM,Friday,08,Aug,2014,1.607
2014-08-08,06,PM,Friday,08,Aug,2014,1.646
2014-08-08,07,PM,Friday,08,Aug,2014,1.814
2014-08-08,08,PM,Friday,08,Aug,2014,1.67
2014-08-08,09,PM,Friday,08,Aug,2014,0.48
2014-08-08,10,PM,Friday,08,Aug,2014,0.806
2014-08-08,11,PM,Friday,08,Aug,2014,1.392
2014-08-08,12,PM,Friday,08,Aug,2014,0.48
2014-08-09,01,AM,Saturday,09,Aug,2014,0.41
2014-08-09,02,AM,Saturday,09,Aug,2014,0.306
2014-08-09,03,AM,Saturday,09,Aug,2014,0.299
2014-08-09,04,AM,Saturday,09,Aug,2014,0.389
2014-08-09,05,AM,Saturday,09,Aug,2014,0.338
2014-08-09,06,AM,Saturday,09,Aug,2014,1.123
2014-08-09,07,AM,Saturday,09,Aug,2014,1.613
2014-08-09,08,AM,Saturday,09,Aug,2014,1.763
2014-08-09,09,AM,Saturday,09,Aug,2014,1.253
2014-08-09,10,AM,Saturday,09,Aug,2014,0.677
2014-08-09,11,AM,Saturday,09,Aug,2014,0.814
2014-08-09,12,AM,Saturday,09,Aug,2014,1.123
2014-08-09,01,PM,Saturday,09,Aug,2014,0.662
2014-08-09,02,PM,Saturday,09,Aug,2014,0.806
2014-08-09,03,PM,Saturday,09,Aug,2014,1.123
2014-08-09,04,PM,Saturday,09,Aug,2014,1.145
2014-08-09,05,PM,Saturday,09,Aug,2014,0.864
2014-08-09,06,PM,Saturday,09,Aug,2014,2.268
2014-08-09,07,PM,Saturday,09,Aug,2014,2.246
2014-08-09,08,PM,Saturday,09,Aug,2014,2.182
2014-08-09,09,PM,Saturday,09,Aug,2014,0.437
2014-08-09,10,PM,Saturday,09,Aug,2014,0.418
2014-08-09,11,PM,Saturday,09,Aug,2014,1.356
2014-08-09,12,PM,Saturday,09,Aug,2014,0.698
2014-08-10,01,AM,Sunday,10,Aug,2014,0.36
2014-08-10,02,AM,Sunday,10,Aug,2014,0.378
2014-08-10,03,AM,Sunday,10,Aug,2014,0.328
2014-08-10,04,AM,Sunday,10,Aug,2014,0.41
2014-08-10,05,AM,Sunday,10,Aug,2014,0.353
2014-08-10,06,AM,Sunday,10,Aug,2014,1.123
2014-08-10,07,AM,Sunday,10,Aug,2014,1.642
2014-08-10,08,AM,Sunday,10,Aug,2014,1.529
2014-08-10,09,AM,Sunday,10,Aug,2014,1.177
2014-08-10,10,AM,Sunday,10,Aug,2014,0.662
2014-08-10,11,AM,Sunday,10,Aug,2014,0.583
2014-08-10,12,AM,Sunday,10,Aug,2014,0.768
2014-08-10,01,PM,Sunday,10,Aug,2014,0.655
2014-08-10,02,PM,Sunday,10,Aug,2014,0.768
2014-08-10,03,PM,Sunday,10,Aug,2014,1.156
2014-08-10,04,PM,Sunday,10,Aug,2014,1.08
2014-08-10,05,PM,Sunday,10,Aug,2014,1.177
2014-08-10,06,PM,Sunday,10,Aug,2014,1.728
2014-08-10,07,PM,Sunday,10,Aug,2014,2.246
2014-08-10,08,PM,Sunday,10,Aug,2014,2.268
2014-08-10,09,PM,Sunday,10,Aug,2014,0.85
2014-08-10,10,PM,Sunday,10,Aug,2014,0.552
2014-08-10,11,PM,Sunday,10,Aug,2014,0.48
2014-08-10,12,PM,Sunday,10,Aug,2014,0.583
2014-08-11,01,AM,Monday,11,Aug,2014,0.252
2014-08-11,02,AM,Monday,11,Aug,2014,0.233
2014-08-11,03,AM,Monday,11,Aug,2014,0.218
2014-08-11,04,AM,Monday,11,Aug,2014,0.25
2014-08-11,05,AM,Monday,11,Aug,2014,1.373
2014-08-11,06,AM,Monday,11,Aug,2014,1.685
2014-08-11,07,AM,Monday,11,Aug,2014,1.166
2014-08-11,08,AM,Monday,11,Aug,2014,0.413
2014-08-11,09,AM,Monday,11,Aug,2014,0.346
2014-08-11,10,AM,Monday,11,Aug,2014,0.552
2014-08-11,11,AM,Monday,11,Aug,2014,0.606
2014-08-11,12,AM,Monday,11,Aug,2014,0.338
2014-08-11,01,PM,Monday,11,Aug,2014,0.446
2014-08-11,02,PM,Monday,11,Aug,2014,0.514
2014-08-11,03,PM,Monday,11,Aug,2014,0.518
2014-08-11,04,PM,Monday,11,Aug,2014,0.422
2014-08-11,05,PM,Monday,11,Aug,2014,1.856
2014-08-11,06,PM,Monday,11,Aug,2014,1.814
2014-08-11,07,PM,Monday,11,Aug,2014,1.944
2014-08-11,08,PM,Monday,11,Aug,2014,1.862
2014-08-11,09,PM,Monday,11,Aug,2014,0.605
2014-08-11,10,PM,Monday,11,Aug,2014,0.504
2014-08-11,11,PM,Monday,11,Aug,2014,0.618
2014-08-11,12,PM,Monday,11,Aug,2014,0.564
2014-08-12,01,AM,Tuesday,12,Aug,2014,0.223
2014-08-12,02,AM,Tuesday,12,Aug,2014,0.192
2014-08-12,03,AM,Tuesday,12,Aug,2014,0.226
2014-08-12,04,AM,Tuesday,12,Aug,2014,0.266
2014-08-12,05,AM,Tuesday,12,Aug,2014,1.175
2014-08-12,06,AM,Tuesday,12,Aug,2014,1.166
2014-08-12,07,AM,Tuesday,12,Aug,2014,0.961
2014-08-12,08,AM,Tuesday,12,Aug,2014,0.485
2014-08-12,09,AM,Tuesday,12,Aug,2014,0.346
2014-08-12,10,AM,Tuesday,12,Aug,2014,0.571
2014-08-12,11,AM,Tuesday,12,Aug,2014,0.714
2014-08-12,12,AM,Tuesday,12,Aug,2014,0.378
2014-08-12,01,PM,Tuesday,12,Aug,2014,0.398
2014-08-12,02,PM,Tuesday,12,Aug,2014,0.437
2014-08-12,03,PM,Tuesday,12,Aug,2014,0.494
2014-08-12,04,PM,Tuesday,12,Aug,2014,0.528
2014-08-12,05,PM,Tuesday,12,Aug,2014,1.81
2014-08-12,06,PM,Tuesday,12,Aug,2014,1.814
2014-08-12,07,PM,Tuesday,12,Aug,2014,2.182
2014-08-12,08,PM,Tuesday,12,Aug,2014,1.882
2014-08-12,09,PM,Tuesday,12,Aug,2014,0.799
2014-08-12,10,PM,Tuesday,12,Aug,2014,0.708
2014-08-12,11,PM,Tuesday,12,Aug,2014,0.486
2014-08-12,12,PM,Tuesday,12,Aug,2014,0.546
2014-08-13,01,AM,Wednesday,13,Aug,2014,0.218
2014-08-13,02,AM,Wednesday,13,Aug,2014,0.202
2014-08-13,03,AM,Wednesday,13,Aug,2014,0.209
2014-08-13,04,AM,Wednesday,13,Aug,2014,0.226
2014-08-13,05,AM,Wednesday,13,Aug,2014,1.505
2014-08-13,06,AM,Wednesday,13,Aug,2014,1.339
2014-08-13,07,AM,Wednesday,13,Aug,2014,0.994
2014-08-13,08,AM,Wednesday,13,Aug,2014,0.494
2014-08-13,09,AM,Wednesday,13,Aug,2014,0.418
2014-08-13,10,AM,Wednesday,13,Aug,2014,0.446
2014-08-13,11,AM,Wednesday,13,Aug,2014,0.534
2014-08-13,12,AM,Wednesday,13,Aug,2014,0.396
2014-08-13,01,PM,Wednesday,13,Aug,2014,0.48
2014-08-13,02,PM,Wednesday,13,Aug,2014,0.413
2014-08-13,03,PM,Wednesday,13,Aug,2014,0.576
2014-08-13,04,PM,Wednesday,13,Aug,2014,0.542
2014-08-13,05,PM,Wednesday,13,Aug,2014,1.31
2014-08-13,06,PM,Wednesday,13,Aug,2014,1.562
2014-08-13,07,PM,Wednesday,13,Aug,2014,2.074
2014-08-13,08,PM,Wednesday,13,Aug,2014,1.92
2014-08-13,09,PM,Wednesday,13,Aug,2014,0.85
2014-08-13,10,PM,Wednesday,13,Aug,2014,0.606
2014-08-13,11,PM,Wednesday,13,Aug,2014,0.612
2014-08-13,12,PM,Wednesday,13,Aug,2014,0.546
2014-08-14,01,AM,Thursday,14,Aug,2014,0.202
2014-08-14,02,AM,Thursday,14,Aug,2014,0.259
2014-08-14,03,AM,Thursday,14,Aug,2014,0.286
2014-08-14,04,AM,Thursday,14,Aug,2014,0.221
2014-08-14,05,AM,Thursday,14,Aug,2014,1.426
2014-08-14,06,AM,Thursday,14,Aug,2014,1.526
2014-08-14,07,AM,Thursday,14,Aug,2014,0.95
2014-08-14,08,AM,Thursday,14,Aug,2014,0.523
2014-08-14,09,AM,Thursday,14,Aug,2014,0.295
2014-08-14,10,AM,Thursday,14,Aug,2014,0.514
2014-08-14,11,AM,Thursday,14,Aug,2014,0.564
2014-08-14,12,AM,Thursday,14,Aug,2014,0.392
2014-08-14,01,PM,Thursday,14,Aug,2014,0.533
2014-08-14,02,PM,Thursday,14,Aug,2014,0.542
2014-08-14,03,PM,Thursday,14,Aug,2014,0.562
2014-08-14,04,PM,Thursday,14,Aug,2014,0.389
2014-08-14,05,PM,Thursday,14,Aug,2014,1.248
2014-08-14,06,PM,Thursday,14,Aug,2014,1.798
2014-08-14,07,PM,Thursday,14,Aug,2014,2.441
2014-08-14,08,PM,Thursday,14,Aug,2014,1.824
2014-08-14,09,PM,Thursday,14,Aug,2014,0.821
2014-08-14,10,PM,Thursday,14,Aug,2014,0.606
2014-08-14,11,PM,Thursday,14,Aug,2014,0.684
2014-08-14,12,PM,Thursday,14,Aug,2014,0.594
2014-08-15,01,AM,Friday,15,Aug,2014,0.269
2014-08-15,02,AM,Friday,15,Aug,2014,0.254
2014-08-15,03,AM,Friday,15,Aug,2014,0.262
2014-08-15,04,AM,Friday,15,Aug,2014,0.216
2014-08-15,05,AM,Friday,15,Aug,2014,1.201
2014-08-15,05,AM,Friday,15,Aug,2014,1.201
2014-08-15,06,AM,Friday,15,Aug,2014,1.267
2014-08-15,07,AM,Friday,15,Aug,2014,1.004
2014-08-15,08,AM,Friday,15,Aug,2014,0.542
2014-08-15,09,AM,Friday,15,Aug,2014,0.317
2014-08-15,10,AM,Friday,15,Aug,2014,0.422
2014-08-15,11,AM,Friday,15,Aug,2014,0.672
2014-08-15,12,AM,Friday,15,Aug,2014,0.324
2014-08-15,01,PM,Friday,15,Aug,2014,0.413
2014-08-15,02,PM,Friday,15,Aug,2014,0.523
2014-08-15,03,PM,Friday,15,Aug,2014,0.523
2014-08-15,04,PM,Friday,15,Aug,2014,0.451
2014-08-15,05,PM,Friday,15,Aug,2014,1.342
2014-08-15,06,PM,Friday,15,Aug,2014,1.445
2014-08-15,07,PM,Friday,15,Aug,2014,2.246
2014-08-15,08,PM,Friday,15,Aug,2014,2.131
2014-08-15,09,PM,Friday,15,Aug,2014,0.47
2014-08-15,10,PM,Friday,15,Aug,2014,0.983
2014-08-15,11,PM,Friday,15,Aug,2014,1.068
2014-08-15,12,PM,Friday,15,Aug,2014,0.552
2014-08-16,01,AM,Saturday,16,Aug,2014,0.331
2014-08-16,02,AM,Saturday,16,Aug,2014,0.356
2014-08-16,03,AM,Saturday,16,Aug,2014,0.342
2014-08-16,04,AM,Saturday,16,Aug,2014,0.428
2014-08-16,05,AM,Saturday,16,Aug,2014,0.407
2014-08-16,06,AM,Saturday,16,Aug,2014,0.95
2014-08-16,07,AM,Saturday,16,Aug,2014,1.512
2014-08-16,08,AM,Saturday,16,Aug,2014,1.31
2014-08-16,09,AM,Saturday,16,Aug,2014,1.004
